symbol,signal_date,score,reasons,entry_price,rsi,stop_loss,target,outcome,exit_price,exit_date,days_held,return_pct
BAJAJHLDNG.NS,2026-04-09,3,RSI in healthy zone; MACD bullish crossover; ADX greater than 25,9912.5,52.5,9368.0,11001.5,timeout,10267.0,2026-05-01,15,3.58
BAJFINANCE.NS,2026-04-09,3,RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure),903.25,52.9,851.12,1007.51,timeout,937.0,2026-05-01,15,3.74
BANKBARODA.NS,2026-04-09,3,RSI in healthy zone; MACD bullish crossover; ADX greater than 25,265.65,48.9,251.0,294.94,timeout,255.20562744140625,2026-05-01,15,-3.93
BEL.NS,2026-04-09,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Open-Low Same (conviction buy); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),439.75,55.4,418.89,481.47,timeout,431.29998779296875,2026-05-01,15,-1.92
BHARTIARTL.NS,2026-04-09,3,RSI in healthy zone; Near 20-day high; ADX greater than 25,1859.4,51.5,1791.74,1994.72,timeout,1886.800048828125,2026-05-01,15,1.47
BOSCHLTD.NS,2026-04-09,5,Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),36770.0,67.9,34781.54,40746.92,timeout,35850.0,2026-05-04,15,-2.5
BPCL.NS,2026-04-09,3,RSI bounced off oversold; MACD bullish crossover; ADX greater than 25,297.35,43.4,278.74,334.57,timeout,300.45001220703125,2026-05-01,15,1.04
CGPOWER.NS,2026-04-09,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Recent SMA50/SMA100 bullish crossover; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),720.6,58.1,682.07,797.66,target_hit,797.66,2026-04-20,6,10.69
CHOLAFIN.NS,2026-04-09,3,RSI in healthy zone; MACD bullish crossover; ADX greater than 25,1533.1,52.5,1440.83,1717.64,timeout,1562.9000244140625,2026-05-01,15,1.94
CIPLA.NS,2026-04-09,3,MACD bullish crossover; ADX greater than 25; Open-Low Same (conviction buy),1213.02,38.9,1170.76,1297.54,target_hit,1297.54,2026-04-27,11,6.97
COALINDIA.NS,2026-04-09,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),454.1,53.8,434.36,493.58,stop_loss_hit,434.36,2026-04-10,1,-4.35
CUMMINSIND.NS,2026-04-09,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),4907.4,60.4,4657.81,5406.58,timeout,5266.39990234375,2026-05-01,15,7.32
DMART.NS,2026-04-09,6,Uptrend (above rising SMA50); ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),4415.6,67.4,4207.46,4831.88,timeout,4585.89990234375,2026-05-01,15,3.86
EICHERMOT.NS,2026-04-09,4,RSI in healthy zone; MACD bullish crossover; ADX greater than 25; Weekly trend aligned (above Weekly EMA20),7147.5,52.3,6780.55,7881.4,timeout,7109.0,2026-05-01,15,-0.54
GAIL.NS,2026-04-09,4,RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure),152.22,55.1,144.48,167.7,target_hit,167.7,2026-04-23,9,10.17
GRASIM.NS,2026-04-09,5,RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2740.5,54.9,2620.16,2981.18,timeout,2794.5,2026-05-01,15,1.97
HAL.NS,2026-04-09,5,RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25,4032.9,59.0,3839.11,4420.48,timeout,4338.7998046875,2026-05-01,15,7.59
HCLTECH.NS,2026-04-09,3,RSI in healthy zone; Near 20-day high; ADX greater than 25,1437.38,62.4,1373.86,1564.42,stop_loss_hit,1373.86,2026-04-22,8,-4.42
HDFCAMC.NS,2026-04-09,3,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure),2461.17,54.0,2322.26,2738.99,target_hit,2738.99,2026-04-17,5,11.29
HDFCBANK.NS,2026-04-09,4,RSI in healthy zone; MACD bullish crossover; ADX greater than 25; Volume contracting (low selling pressure),784.72,46.7,746.39,861.38,timeout,759.1441650390625,2026-05-01,15,-3.26
HDFCLIFE.NS,2026-04-09,3,RSI bounced off oversold; MACD bullish crossover; ADX greater than 25,589.1,36.5,561.77,643.76,target_hit,643.76,2026-04-16,4,9.28
HINDALCO.NS,2026-04-09,4,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20),985.65,64.1,937.01,1082.93,timeout,1038.0,2026-05-01,15,5.31
HINDZINC.NS,2026-04-09,4,RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),548.48,52.9,516.76,611.92,target_hit,611.92,2026-04-27,11,11.57
ICICIBANK.NS,2026-04-09,3,RSI in healthy zone; MACD bullish crossover; ADX greater than 25,1281.3,50.0,1229.78,1384.34,target_hit,1384.34,2026-04-21,7,8.04
INDHOTEL.NS,2026-04-09,4,RSI in healthy zone; MACD bullish crossover; ADX greater than 25; Volume contracting (low selling pressure),629.1,52.4,595.06,697.18,timeout,635.8499755859375,2026-05-01,15,1.07
IOC.NS,2026-04-09,3,RSI bounced off oversold; MACD bullish crossover; ADX greater than 25,141.67,41.2,133.6,157.81,timeout,142.25,2026-05-01,15,0.41
ITC.NS,2026-04-09,4,RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure),294.96,50.0,285.86,313.17,timeout,306.548583984375,2026-05-01,15,3.93
JINDALSTEL.NS,2026-04-09,4,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Weekly trend aligned (above Weekly EMA20),1199.6,55.8,1134.39,1330.02,timeout,1223.0999755859375,2026-05-01,15,1.96
JSWSTEEL.NS,2026-04-09,6,RSI in healthy zone; MACD bullish crossover; Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20),1209.7,56.4,1154.84,1319.42,timeout,1264.5,2026-05-01,15,4.53
KOTAKBANK.NS,2026-04-09,3,RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure),371.9,46.1,355.64,404.42,timeout,383.29998779296875,2026-05-01,15,3.07
LODHA.NS,2026-04-09,4,RSI bounced off oversold; MACD bullish crossover; ADX greater than 25; Volume contracting (low selling pressure),789.55,44.9,734.52,899.61,target_hit,899.61,2026-04-29,13,13.94
LTM.NS,2026-04-09,3,RSI in healthy zone; Near 20-day high; ADX greater than 25,4511.54,55.3,4258.43,5017.76,stop_loss_hit,4258.43,2026-04-24,10,-5.61
MAZDOCK.NS,2026-04-09,3,RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure),2435.5,56.6,2272.04,2762.42,target_hit,2762.42,2026-04-29,13,13.42
MOTHERSON.NS,2026-04-09,3,RSI in healthy zone; MACD bullish crossover; Weekly trend aligned (above Weekly EMA20),116.9,52.5,109.35,132.0,target_hit,132.0,2026-04-22,8,12.92
MUTHOOTFIN.NS,2026-04-09,4,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),3446.06,55.3,3243.5,3851.19,timeout,3424.199951171875,2026-05-01,15,-0.63
NTPC.NS,2026-04-09,4,Uptrend (above rising SMA50); RSI in healthy zone; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20),378.65,55.0,364.21,407.53,target_hit,407.53,2026-04-27,11,7.63
ONGC.NS,2026-04-09,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20),288.6,64.8,276.46,312.88,timeout,299.54998779296875,2026-05-01,15,3.79
PFC.NS,2026-04-09,5,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Weekly trend aligned (above Weekly EMA20),428.05,60.7,403.81,476.53,target_hit,476.53,2026-04-21,7,11.33
PNB.NS,2026-04-09,3,RSI in healthy zone; MACD bullish crossover; ADX greater than 25,106.49,46.7,100.34,118.8,timeout,106.26985931396484,2026-05-01,15,-0.21
POWERGRID.NS,2026-04-09,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),298.1,54.2,285.5,323.3,target_hit,323.3,2026-04-27,11,8.45
RECLTD.NS,2026-04-09,4,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),346.8,57.2,328.61,383.18,target_hit,383.18,2026-04-20,6,10.49
SBILIFE.NS,2026-04-09,3,RSI in healthy zone; MACD bullish crossover; Volume contracting (low selling pressure),1904.0,50.8,1822.16,2067.68,stop_loss_hit,1822.16,2026-04-23,9,-4.3
SBIN.NS,2026-04-09,3,MACD bullish crossover; ADX greater than 25; Weekly trend aligned (above Weekly EMA20),1022.52,44.9,971.81,1123.94,timeout,1049.5321044921875,2026-05-01,15,2.64
SHREECEM.NS,2026-04-09,3,RSI in healthy zone; Volume spike (>1.5x avg); ADX greater than 25,23990.0,48.6,22894.18,26181.64,timeout,24195.0,2026-05-01,15,0.85
SHRIRAMFIN.NS,2026-04-09,3,RSI in healthy zone; MACD bullish crossover; Weekly trend aligned (above Weekly EMA20),996.3,53.2,926.04,1136.82,stop_loss_hit,926.04,2026-04-30,14,-7.05
SIEMENS.NS,2026-04-09,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Recent SMA50/SMA100 bullish crossover; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),3222.5,55.6,3046.07,3575.36,target_hit,3575.36,2026-04-15,3,10.95
SOLARINDS.NS,2026-04-09,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Pullback to SMA50 (18d after golden cross); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),13928.0,57.2,13224.75,15334.5,target_hit,15334.5,2026-04-23,9,10.1
TATACAP.NS,2026-04-09,4,RSI in healthy zone; MACD bullish crossover; Near 20-day high; Volume contracting (low selling pressure),326.15,53.9,311.62,355.21,timeout,333.1499938964844,2026-05-01,15,2.15
TATAPOWER.NS,2026-04-09,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),394.7,57.0,377.32,429.46,target_hit,429.46,2026-04-16,4,8.81
TATASTEEL.NS,2026-04-09,4,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20),201.05,59.0,191.45,220.26,timeout,207.0892333984375,2026-05-01,15,3.0
TCS.NS,2026-04-09,3,RSI in healthy zone; Near 20-day high; ADX greater than 25,2554.37,58.0,2455.89,2751.32,stop_loss_hit,2455.89,2026-04-13,2,-3.86
TECHM.NS,2026-04-09,3,RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure),1461.6,57.5,1394.51,1595.78,stop_loss_hit,1394.51,2026-04-24,10,-4.59
TITAN.NS,2026-04-09,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),4439.8,63.6,4247.33,4824.74,timeout,4385.2001953125,2026-05-01,15,-1.23
TMPV.NS,2026-04-09,3,RSI in healthy zone; MACD bullish crossover; ADX greater than 25,330.51,53.3,312.42,366.68,timeout,338.74005126953125,2026-05-01,15,2.49
TVSMOTOR.NS,2026-04-09,4,RSI in healthy zone; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),3727.1,58.3,3544.55,4092.2,stop_loss_hit,3544.55,2026-04-23,9,-4.9
ULTRACEMCO.NS,2026-04-09,3,RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure),11448.0,51.3,10888.9,12566.2,timeout,11586.0,2026-05-01,15,1.21
UNIONBANK.NS,2026-04-09,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),184.69,55.0,172.84,208.39,stop_loss_hit,172.84,2026-04-28,12,-6.42
VEDL.NS,2026-04-09,4,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),737.0,66.0,698.78,813.44,stop_loss_hit,698.78,2026-04-30,14,-5.19
ABB.NS,2026-04-10,6,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),6831.56,70.8,6516.66,7461.36,target_hit,7461.36,2026-04-22,7,9.22
ADANIENSOL.NS,2026-04-10,8,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Recent SMA50/SMA100 bullish crossover; Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),1157.9,69.8,1087.78,1298.14,target_hit,1298.14,2026-04-22,7,12.11
ADANIENT.NS,2026-04-10,4,RSI in healthy zone; Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy),2085.87,59.2,1967.44,2322.72,target_hit,2322.72,2026-04-23,8,11.35
ADANIGREEN.NS,2026-04-10,5,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),1085.35,73.6,1020.41,1215.23,target_hit,1215.23,2026-04-23,8,11.97
ADANIPORTS.NS,2026-04-10,4,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20),1469.11,58.3,1392.62,1622.09,target_hit,1622.09,2026-04-27,10,10.41
ADANIPOWER.NS,2026-04-10,5,Uptrend (above rising SMA50); Near 20-day high; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),175.81,77.0,166.29,194.85,target_hit,194.85,2026-04-17,4,10.83
APOLLOHOSP.NS,2026-04-10,7,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Pullback to SMA50 (15d after golden cross); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),7511.5,52.7,7346.69,7841.12,target_hit,7841.12,2026-04-24,9,4.39
ASIANPAINT.NS,2026-04-10,5,RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy),2360.7,58.2,2254.95,2572.2,target_hit,2572.2,2026-04-21,6,8.96
AXISBANK.NS,2026-04-10,4,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20),1350.8,62.1,1290.25,1471.9,stop_loss_hit,1290.25,2026-04-28,11,-4.48
BAJAJ-AUTO.NS,2026-04-10,7,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Open-Low Same (conviction buy); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),9677.31,62.0,9250.23,10531.47,stop_loss_hit,9250.23,2026-04-30,13,-4.41
BAJAJFINSV.NS,2026-04-10,4,RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure),1809.2,53.4,1727.55,1972.5,stop_loss_hit,1727.55,2026-04-30,13,-4.51
BAJAJHLDNG.NS,2026-04-10,3,RSI in healthy zone; MACD bullish crossover; ADX greater than 25,9997.5,54.0,9469.82,11052.86,timeout,10376.0,2026-05-04,15,3.79
BAJFINANCE.NS,2026-04-10,3,RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure),924.55,56.2,873.56,1026.53,timeout,950.2000122070312,2026-05-04,15,2.77
BANKBARODA.NS,2026-04-10,3,RSI in healthy zone; MACD bullish crossover; ADX greater than 25,267.54,50.1,253.42,295.77,stop_loss_hit,253.42,2026-04-30,13,-5.28
BEL.NS,2026-04-10,4,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Weekly trend aligned (above Weekly EMA20),442.45,56.7,422.26,482.83,timeout,433.54998779296875,2026-05-04,15,-2.01
BHARTIARTL.NS,2026-04-10,4,RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure),1870.0,53.3,1805.54,1998.92,timeout,1827.0999755859375,2026-05-04,15,-2.29
BOSCHLTD.NS,2026-04-10,5,Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),37330.0,69.4,35387.15,41215.7,timeout,35870.0,2026-05-05,15,-3.91
CGPOWER.NS,2026-04-10,6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),731.1,60.5,693.65,806.0,target_hit,806.0,2026-04-21,6,10.24
CHOLAFIN.NS,2026-04-10,3,RSI in healthy zone; MACD bullish crossover; ADX greater than 25,1581.2,56.6,1490.01,1763.58,stop_loss_hit,1490.01,2026-04-30,13,-5.77
CUMMINSIND.NS,2026-04-10,5,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),5138.7,66.6,4880.42,5655.26,timeout,5289.0,2026-05-04,15,2.92
DIVISLAB.NS,2026-04-10,3,RSI in healthy zone; MACD bullish crossover; Open-Low Same (conviction buy),6116.5,53.6,5868.59,6612.32,target_hit,6612.32,2026-05-04,14,8.11
DMART.NS,2026-04-10,6,Uptrend (above rising SMA50); ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),4400.6,66.4,4197.82,4806.16,timeout,4376.5,2026-05-04,15,-0.55
EICHERMOT.NS,2026-04-10,6,RSI in healthy zone; MACD bullish crossover; ADX greater than 25; Open-Low Same (conviction buy); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),7424.0,57.7,7052.4,8167.2,stop_loss_hit,7052.4,2026-04-13,1,-5.01
ENRIN.NS,2026-04-10,3,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover,2813.5,56.2,2662.05,3116.4,target_hit,3116.4,2026-04-20,5,10.77
GAIL.NS,2026-04-10,4,RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure),154.08,57.3,146.57,169.1,timeout,164.47999572753906,2026-05-04,15,6.75
GODREJCP.NS,2026-04-10,3,RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy),1072.77,52.7,1024.32,1169.66,timeout,1067.1953125,2026-05-04,15,-0.52
GRASIM.NS,2026-04-10,5,RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2742.6,55.1,2625.3,2977.2,timeout,2856.0,2026-05-04,15,4.13
HAL.NS,2026-04-10,4,RSI in healthy zone; Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy),4112.2,62.2,3920.93,4494.74,target_hit,4494.74,2026-05-04,15,9.3
HCLTECH.NS,2026-04-10,3,RSI in healthy zone; Near 20-day high; ADX greater than 25,1423.94,59.2,1360.35,1551.12,stop_loss_hit,1360.35,2026-04-22,7,-4.47
HDFCAMC.NS,2026-04-10,5,RSI in healthy zone; Near 20-day high; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2563.24,59.3,2422.59,2844.53,timeout,2694.662109375,2026-05-04,15,5.13
HDFCBANK.NS,2026-04-10,3,RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure),797.12,49.6,759.99,871.37,stop_loss_hit,759.99,2026-04-30,13,-4.66
HINDALCO.NS,2026-04-10,4,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),992.1,65.1,945.12,1086.06,timeout,1042.699951171875,2026-05-04,15,5.1
HINDZINC.NS,2026-04-10,3,RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),554.47,54.5,523.86,615.69,target_hit,615.69,2026-04-27,10,11.04
HYUNDAI.NS,2026-04-10,3,RSI bounced off oversold; MACD bullish crossover; ADX greater than 25,1796.4,37.7,1697.99,1993.22,timeout,1844.5,2026-05-04,15,2.68
ICICIBANK.NS,2026-04-10,4,RSI in healthy zone; Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy),1321.9,56.7,1269.49,1426.72,stop_loss_hit,1269.49,2026-04-30,13,-3.96
INDHOTEL.NS,2026-04-10,5,RSI in healthy zone; Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure),641.5,55.6,608.29,707.92,timeout,643.7000122070312,2026-05-04,15,0.34
IOC.NS,2026-04-10,3,RSI bounced off oversold; MACD bullish crossover; ADX greater than 25,142.96,43.2,135.2,158.48,timeout,142.25999450683594,2026-05-04,15,-0.49
